audit_category,check_name,method,scenario,seed,status,observed,expected,tolerance,source_file,message
consistency,table7_recompute_match,Mean,10pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,Mean,20pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,Mean,block7d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,Mean,block30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,Mean,netblock30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,Linear,10pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,Linear,20pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,Linear,block7d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,Linear,block30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,Linear,netblock30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,KNN,10pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,KNN,20pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,KNN,block7d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,KNN,block30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,KNN,netblock30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MICE,10pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MICE,20pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MICE,block7d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MICE,block30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MICE,netblock30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,AmountRF_DLPIF,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,netblock30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,netblock30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,DirectTwoStageRF,netblock30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,netblock30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,netblock30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SingleStageRF,netblock30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,netblock30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,netblock30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,MissingnessIndicatorRF,netblock30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,netblock30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,netblock30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,SAITS,netblock30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_raw,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
consistency,table7_recompute_match,WGANGP_PrecipFix,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/dry_spells.csv,4 stations recomputed via build_filled_series -- matches stored
completeness,table8_groups_exist,Mean,,,PASS,5,5,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,Linear,,,PASS,5,5,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,KNN,,,PASS,5,5,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,MICE,,,PASS,5,5,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,AmountRF_DLPIF,,,PASS,12,12,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,DirectTwoStageRF,,,PASS,15,15,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,SingleStageRF,,,PASS,15,15,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,MissingnessIndicatorRF,,,PASS,15,15,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,SAITS,,,PASS,15,15,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,WGANGP_raw,,,PASS,12,12,,results/canonical/analysis/spatial_correlation.csv,all groups present
completeness,table8_groups_exist,WGANGP_PrecipFix,,,PASS,12,12,,results/canonical/analysis/spatial_correlation.csv,all groups present
consistency,table8_recompute_match,Mean,10pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,Mean,20pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,Mean,block7d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,Mean,block30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,Mean,netblock30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,Linear,10pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,Linear,20pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,Linear,block7d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,Linear,block30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,Linear,netblock30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,KNN,10pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,KNN,20pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,KNN,block7d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,KNN,block30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,KNN,netblock30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MICE,10pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MICE,20pct,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MICE,block7d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MICE,block30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MICE,netblock30d,deterministic,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,AmountRF_DLPIF,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,netblock30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,netblock30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
