seed,scenario,a_local,a_neighbor,a_total,y_true,p_calibrated,wet_pred,y_hat_amount,is_wet_true
42,10pct,1.0,1.0,1.0,0.0,0.05993329479615674,False,0.0,False
42,10pct,0.5,1.0,0.75,0.0,0.20124598519892822,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.15828136616426494,False,0.0,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.07414629468308444,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.1768538025271296,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.15724126117500792,False,0.0,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.06916754348851187,False,0.0,False
42,10pct,1.0,1.0,1.0,2.40000012293458,0.9245483864415242,True,8.430171691138817,True
42,10pct,1.0,1.0,1.0,3.4000000633299354,0.9081263277388639,True,8.965484248323591,True
42,10pct,1.0,1.0,1.0,6.200000162422658,0.9233217796250565,True,6.211696395345916,True
42,10pct,1.0,1.0,1.0,0.600000030733645,0.8720291597840557,True,2.3149824031365513,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.6870386816718149,True,1.8265714740293917,False
42,10pct,1.0,1.0,1.0,1.6000000376254322,0.13275892098750142,False,0.0,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.40000000940635805,0.5349819808888042,True,1.541982184379662,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.41489790108974545,True,0.9780166917341162,False
42,10pct,1.0,1.0,1.0,0.0,0.09207359763622396,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.2346845790740133,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.16754243947233613,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.7117266337335015,True,1.8978945977426847,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.13492565280112875,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.1241860131261619,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.09757526315814502,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.06023956467108111,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.06462418029025538,False,0.0,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.21539417470464103,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.1594475569504141,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.40000000940635805,0.15300877620213388,False,0.0,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,2.2000000018626453,0.9176260596023413,True,6.787408501207298,True
42,10pct,1.0,0.85714287,0.9285714328289032,0.0,0.07506170493362595,False,0.0,False
42,10pct,0.5,1.0,0.75,5.800000186264516,0.9192422668646762,True,8.789929438592173,True
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.9008044223379645,True,6.436613239059348,False
42,10pct,1.0,1.0,1.0,1.0000000068917871,0.7169193211481638,True,1.9434103612353266,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.20000000470317902,0.26429330634043496,False,0.0,True
42,10pct,1.0,1.0,1.0,0.0,0.051159392537932724,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.057805210201196514,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.5608874605280948,True,3.8376651804644126,False
42,10pct,1.0,1.0,1.0,0.20000000470317902,0.29254501841398484,False,0.0,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.8912569781313818,True,4.765800711978069,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,4.400000003725291,0.9257560085849817,True,5.148704514794871,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.15412883186126713,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.07701137565085091,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.06106608284610071,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,5.4000002101063735,0.28118895194013876,False,0.0,True
42,10pct,1.0,1.0,1.0,3.0000000871717933,0.8926226681841195,True,2.2004804056833875,True
42,10pct,0.3333333333333333,1.0,0.6666666666666666,0.0,0.8130238750254051,True,6.278659229962658,False
42,10pct,1.0,1.0,1.0,0.0,0.12886810042759506,False,0.0,False
42,10pct,0.5,1.0,0.75,0.0,0.15813312152752193,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,1.0000000068917871,0.45120902937355734,True,5.359265038586759,True
42,10pct,1.0,1.0,1.0,0.0,0.1926752494133956,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.42248502145591427,True,1.877373853545272,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,11.600000372529031,0.7449938013887404,True,6.25307891054903,True
42,10pct,1.0,1.0,1.0,0.20000000470317902,0.33429846716659006,True,1.9236151345778265,True
42,10pct,1.0,1.0,1.0,11.800000360608102,0.923004692207614,True,12.868357036669114,True
42,10pct,1.0,1.0,1.0,0.0,0.22796917764011734,False,0.0,False
42,10pct,0.8333333333333334,0.85714287,0.8452380994955699,4.000000027567149,0.7588584831878136,True,6.568155503643733,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,40.00000187158585,0.8536474325022686,True,4.731165396533775,True
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.3051500382170329,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.055869958273677696,False,0.0,False
