bin_lo,bin_hi,count,mean_pred,obs_freq,seed,variant,split
0.6000000000000001,0.7000000000000001,0,,,42,isotonic,TEST:netblock30d
0.7000000000000001,0.8,0,,,42,isotonic,TEST:netblock30d
0.8,0.9,0,,,42,isotonic,TEST:netblock30d
0.9,1.0,0,,,42,isotonic,TEST:netblock30d
0.0,0.1,115,0.046836629057491634,0.017391304347826087,42,raw,TEST:mar_meteo
0.1,0.2,73,0.14847772954237898,0.0821917808219178,42,raw,TEST:mar_meteo
0.2,0.30000000000000004,55,0.2550082254676809,0.12727272727272726,42,raw,TEST:mar_meteo
0.30000000000000004,0.4,27,0.33064875388367326,0.2222222222222222,42,raw,TEST:mar_meteo
0.4,0.5,18,0.4470208921867907,0.2777777777777778,42,raw,TEST:mar_meteo
0.5,0.6000000000000001,16,0.5411764640664966,0.375,42,raw,TEST:mar_meteo
0.6000000000000001,0.7000000000000001,14,0.6453236861678484,0.6428571428571429,42,raw,TEST:mar_meteo
0.7000000000000001,0.8,23,0.7581954571654387,0.9130434782608695,42,raw,TEST:mar_meteo
0.8,0.9,38,0.8619463566823053,0.9210526315789473,42,raw,TEST:mar_meteo
0.9,1.0,38,0.9448159088836654,0.9473684210526315,42,raw,TEST:mar_meteo
0.0,0.1,168,0.06091639805160686,0.03571428571428571,42,platt,TEST:mar_meteo
0.1,0.2,83,0.14705515627264237,0.10843373493975904,42,platt,TEST:mar_meteo
0.2,0.30000000000000004,19,0.23094621845696134,0.3157894736842105,42,platt,TEST:mar_meteo
0.30000000000000004,0.4,15,0.3486803652979058,0.26666666666666666,42,platt,TEST:mar_meteo
0.4,0.5,13,0.45315286744576555,0.38461538461538464,42,platt,TEST:mar_meteo
0.5,0.6000000000000001,8,0.547605962688798,0.5,42,platt,TEST:mar_meteo
0.6000000000000001,0.7000000000000001,11,0.6424245320119372,0.6363636363636364,42,platt,TEST:mar_meteo
0.7000000000000001,0.8,16,0.7532025719451179,0.8125,42,platt,TEST:mar_meteo
0.8,0.9,54,0.8587114531455016,0.9074074074074074,42,platt,TEST:mar_meteo
0.9,1.0,30,0.915765440273556,1.0,42,platt,TEST:mar_meteo
0.0,0.1,138,0.03537578274515483,0.014492753623188406,42,isotonic,TEST:mar_meteo
0.1,0.2,109,0.13635906356220778,0.11926605504587157,42,isotonic,TEST:mar_meteo
0.2,0.30000000000000004,19,0.2907908297184562,0.2631578947368421,42,isotonic,TEST:mar_meteo
0.30000000000000004,0.4,15,0.3567678812415654,0.2,42,isotonic,TEST:mar_meteo
0.4,0.5,22,0.46424242424242423,0.4090909090909091,42,isotonic,TEST:mar_meteo
0.5,0.6000000000000001,0,,,42,isotonic,TEST:mar_meteo
0.6000000000000001,0.7000000000000001,22,0.665117516629712,0.6818181818181818,42,isotonic,TEST:mar_meteo
0.7000000000000001,0.8,32,0.7415727459016395,0.90625,42,isotonic,TEST:mar_meteo
0.8,0.9,24,0.8649724755643121,0.9583333333333334,42,isotonic,TEST:mar_meteo
0.9,1.0,36,0.9650095709873262,0.9444444444444444,42,isotonic,TEST:mar_meteo
0.0,0.1,82,0.04687975872990272,0.04878048780487805,42,raw,TEST:mnar_wet
0.1,0.2,61,0.14763624352854804,0.16393442622950818,42,raw,TEST:mnar_wet
0.2,0.30000000000000004,33,0.25336319282562186,0.42424242424242425,42,raw,TEST:mnar_wet
0.30000000000000004,0.4,35,0.34836311347062676,0.5428571428571428,42,raw,TEST:mnar_wet
0.4,0.5,19,0.4552911064770495,0.631578947368421,42,raw,TEST:mnar_wet
0.5,0.6000000000000001,21,0.546618319766053,0.7142857142857143,42,raw,TEST:mnar_wet
